user_id,Place ID,Name,Summary,Price Level,Address,Latitude,Longitude,Overall Rating,Opening Hours,Total Reviews,Reviews,Review Ratings,user_ratings,visit_date,visit_time
8,ChIJVfEmINtRqEcRsch0pslaanQ,Borchardt,"Genteel, historic restaurant with a terrace preparing local staples & desserts, plus wine.",3.0,"Französische Straße 47, Berlin",52.5150087,13.3904324,4.0,"Monday: 11:30 AM – 12:00 AM, Tuesday: 11:30 AM – 12:00 AM, Wednesday: 11:30 AM – 12:00 AM, Thursday: 11:30 AM – 12:00 AM, Friday: 11:30 AM – 12:00 AM, Saturday: 11:30 AM – 12:00 AM, Sunday: 11:30 AM – 12:00 AM",3272,"[""A restaurant where you can enjoy German cuisine.\nThe atmosphere in the back garden was nice and open, but it felt a bit cramped due to the number of tables.\nThe waiter was very friendly, and I didn't experience any of the negative impressions mentioned in other reviews.\nThe food was tasty, but not exceptionally delicious considering the price."", 'A classic - the schnitzel was so great. Will definitely be back when in Berlin. We also tried the steak tartar and it was excellent!', 'The best place to try the Wiener Schnitzel. The portions were massive, you can share 1 for 2 people. I liked the veal, potato salad and the cranberry sauce. Passion martini was also good. The restaurant has a nice ambiance but tables are too close to each other and it can get loud sometimes.']","[4, 5, 5]",2,2023-09-30 20:34:25.536639,19:54:11
8,ChIJsUBy081PqEcRvQxjZgvgNeM,TZOM - Eritrean Restaurant,Compact restaurant dishing up homestyle Eritrean cooking amid laid-back surroundings.,1.0,"Dieffenbachstraße 69, Berlin-Bezirk Friedrichshain-Kreuzberg",52.49377909999999,13.4124666,4.7,"Monday: Closed, Tuesday: 5:00 – 10:00 PM, Wednesday: 5:00 – 10:00 PM, Thursday: 5:00 – 10:00 PM, Friday: 5:00 – 10:00 PM, Saturday: 12:00 – 10:00 PM, Sunday: 12:00 – 10:00 PM",309,"[""Went here to try something I haven't tried before, I wasn't expecting too much but TZOM FAR exceeded my expectations! Not only were the portion sizes large, everything we tried tasted incredible and the waitress was super attentive and friendly. The mixed platter for 1 was great to try out a few different flavours, the fatta was a huge portion and my personal favourite was the deep fried bread strips with minced meat and yogurt, definitely a must-try here!\n\nI've never had Eritrean food (or anything similar to it even) before, can safely say it's definitely worth checking out! We ended up paying about 51 euros in total, for the amount of food we got I'd say you can't ask for much better value."", 'Everything was beyond excellent. We loved the food from TZOM, super tasty and flavorful. The service was exceptional. Highly recommend to any foodies', 'We ordered platters to share to get a taste of everything. The food was delicious. The sauce with mushroom was on a spicier side. But the taste of everything else together balanced it. So talk to the server before ordering the food regarding the spice level, if you cannot handle the spice. In all, delicious food. Totally recommend it.']","[5, 5, 4]",4,2024-06-03 20:34:25.536631,15:56:23
9,ChIJ62vdeslRqEcRaoetVqHKldE,Pizza Hut,"Popular delivery, carry-out & dine-in chain known for pizza, wings & pasta, plus sides & desserts.",2.0,"Potsdamer Platz 1, Berlin",52.50890620000001,13.3748341,4.0,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 11:00 AM – 11:00 PM, Saturday: 11:00 AM – 11:00 PM, Sunday: 11:00 AM – 10:00 PM",3727,"['Amazing pizzas soft bread and hot n crusty! We were delighted by the service of Ms. Josephine so sweet friendly, offered great suggestions. Overall lovely experience always.', ""I just order from there and I think it was the most disgusting pizza I ever ate in my life. We know that this style it's more greasy than a normal pizza. But this was pure fat 🤢. You can eat there if you want to have heart attack"", 'I went there today with my family. We have ordered 1 large pan pizza with 5 toppings, 1 small pan pizza with 5 toppings, 1 small Pepsi, 1 small Pepsi zero and 1 large Lipton icetea. The food was good as usual. When I asked for the bill I was a bit in hurry because of my parking space. So I didn’t check the bill properly. The bill was 65.40€ and I gave 72.00€ and paid with my credit card. At home I resolved that she charged me to much for the food. It should be 45.50€ total. This is the last time I go to this place. It’s ridiculous that this place scams their customers.']","[5, 1, 1]",1,2024-05-07 20:34:25.536653,11:20:38
9,ChIJ6fuh8tVRqEcR3rjItLljnpM,Sotto,"Creative vegan & veggie pizzas, wine & desserts served in a snug, casual eatery.",2.0,"Neue Hochstraße 25, Berlin",52.54282830000001,13.3763919,4.5,"Monday: Closed, Tuesday: Closed, Wednesday: 5:00 – 10:00 PM, Thursday: 5:00 – 10:00 PM, Friday: 5:00 – 10:00 PM, Saturday: 5:00 – 10:00 PM, Sunday: 5:00 – 10:00 PM",877,"['I have been here a couple of times already and always good. Last time I finally tried something else then pizza. I had some truffle gnocchi with legumes. Really delicious. As a starter we shared asparagus carpaccio which was lovely too. If you don’t have a reservation this place is usually a hit of a struggle but totally worth it. Unfortunately not fully vegan but mostly!', 'Lovely place with creative vegan pizzas. I had the vegan capriossa and the vegan diavola. The Diavola was the better one, the smoky carrots and spicy chilli oil made it a good vegan rendition of the original which is usually with spicy salami, I think. I’m not too sure about the almond cream, it’s kinda nice and creamy but not really the best cheese replacement I think. Minus one star because the crust was too burnt because the restaurant was way too packed. Probably come on a less busy day to get the most out of the kitchen. Service staff were lovely.', 'The first time I tried a vegetarian pizza with ingredients I never thought would taste good, I was blown away by how delicious it was. อร่อยแสงออกปาก \\\\(*o*)//']","[5, 4, 5]",5,2024-02-21 20:34:25.536650,19:09:03
9,ChIJH_G-njNOqEcRuiCKVBKqYnQ,Maroush,"Meats, halloumi & falafel, served on a plate or in pita bread, at a humble stop with a few benches.",1.0,"Adalbertstraße 93, Berlin-Bezirk Friedrichshain-Kreuzberg",52.5009474,13.4188435,4.4,"Monday: 11:00 AM – 2:00 AM, Tuesday: 11:00 AM – 2:00 AM, Wednesday: 11:00 AM – 2:00 AM, Thursday: 11:00 AM – 2:00 AM, Friday: 11:00 AM – 4:00 AM, Saturday: 11:00 AM – 4:00 AM, Sunday: 11:00 AM – 2:00 AM",2618,"[""One of the best Lebanese foods I've had. Amazing food, with great hummus and pita. Does not have a lot of seating but I managed to get a place to sit every time I visit. I would for sure go back again when I crave for some delicious Lebanese food."", 'Great food. One of the best Labenese fast food in town. Need to work on seating arrangement and hygene. But I guess this what you get in such low budget options.', ""Absolutely the best shawarma I've ever had! The vegetables were incredibly fresh, the meat was perfectly cooked, and the staff were super friendly. Plus, it's really affordable at just €4.50 for a delicious shawarma. This is a must-visit spot if you're in Berlin!""]","[4, 4, 5]",2,2023-11-03 20:34:25.536645,14:37:38
9,ChIJcV4RfQFSqEcRAH6ehsDH0BI,Villa Rodizio,"High-ceilinged, art nouveau venue combining churrascaria, Mexican cantina & Argentine steakhouse.",2.0,"Milastraße 2, Berlin-Bezirk Pankow",52.54546579999999,13.4114636,4.4,"Monday: Closed, Tuesday: 6:00 – 11:00 PM, Wednesday: 6:00 – 11:00 PM, Thursday: 6:00 – 11:00 PM, Friday: 5:00 – 11:00 PM, Saturday: 5:00 – 11:00 PM, Sunday: 4:00 – 10:00 PM",5602,"[""Enjoyable Rodizio style restaurant on the outskirts of town. They are very happy to please you. I had a tough piece of beef, which was inedible and they couldn't do enough to put it right! Basic but satisfactory salad bar, excellent service. I would happily visit again."", 'What a great experience! A ten course meat feast sounds impossible,  but the way it is done is really good. They bring the skewers of the different meats straight from the spit and carve off washer you want at the table. There is good variety,  and buffet vegetables and salad to go with it. Make sure you are hungry when you go! The service we got from Angelo was excellent. Friendly and helpful. Highly recommend', 'Great food, huge variety at the buffet. Meat has never stopped for a minute. Food was delicious, service was friendly and proficient. We had a great time!']","[4, 5, 5]",2,2024-05-22 20:34:25.536656,19:31:12
9,ChIJcer9LTJOqEcRdMomkDoZepA,Misfit Bar Berlin,"Beer, cocktails & snacks in a cool, vibrant rock bar featuring a shaded beer garden.",1.0,"Leuschnerdamm 41, Berlin",52.50310500000001,13.4169764,4.5,"Monday: 6:00 PM – 12:00 AM, Tuesday: 5:00 PM – 1:00 AM, Wednesday: 5:00 PM – 1:00 AM, Thursday: 5:00 PM – 1:00 AM, Friday: 5:00 PM – 2:00 AM, Saturday: 6:00 PM – 2:00 AM, Sunday: Closed",460,"['Great music, kind staff, nice place to have more than a few beers.\n\nTips: A place where “rock” attitude really rocks aka kindness, clean place, really nice music (I was amazed listening to Tool \uf04a ). Smoking inside is allowed-only cash.\nDefinitely should visit.', 'I went for the beer and stayed for the music... I went back again for the great atmosphere.', 'Nice quiet hideaway for Punk Rock drinkers. Very friendly staff, good selection']","[5, 5, 5]",4,2024-04-22 20:34:25.536647,11:35:27
10,ChIJ--g8-PxRqEcRxV2mfEdI9hs,PAPPA E CICCIA,"Modern, minimal setting for elevated Italian dishes with ingredients like truffles & octopus.",2.0,"Schwedter Straße 18, Berlin-Bezirk Pankow",52.5343555,13.4085352,4.2,"Monday: Closed, Tuesday: 6:00 PM – 12:00 AM, Wednesday: 6:00 PM – 12:00 AM, Thursday: 6:00 PM – 12:00 AM, Friday: 6:00 PM – 1:00 AM, Saturday: 6:00 PM – 1:00 AM, Sunday: Closed",492,"['Great ambience and service is good. I felt the place is surely make sense when you go as a couple. Good place for a date night. Drinks are a bit on the pricey side but they are good. Food tastes yummy too.', 'Great Place!\nFamily Business!\nReally good Pasta, and i usually have trouble eating Pasta in Restaurants, because i love to Cook them myself.\nNice staff and good atmosphere', 'We stumbled across this restaurant while walking around Berlin. We didn’t have a reservation but they were able to get us in. We sat at a small high top table behind the host stand and it was perfect (the chairs were very comfy for high top chairs).\n\nThe food was great! My husband got a truffle butter pasta that was amazing and I got a red sauce pasta. We had a great time and loved the atmosphere.']","[4, 5, 5]",1,2024-03-04 20:34:25.536664,13:58:07
10,ChIJ6wFH3MVRqEcRgOTx5SIY3Ys,Viale dei Tigli,"Long-standing, relaxed eatery with sidewalk tables serving up typical Italian dishes & aperitifs.",2.0,"Wilhelmstraße 75, Berlin",52.5148798,13.381143,3.8,"Monday: 12:00 PM – 12:00 AM, Tuesday: 12:00 PM – 12:00 AM, Wednesday: 12:00 PM – 12:00 AM, Thursday: 12:00 PM – 12:00 AM, Friday: 12:00 PM – 12:00 AM, Saturday: 12:00 PM – 12:00 AM, Sunday: 12:00 PM – 12:00 AM",1040,"['Not to be recommended. Everything is overcooked.\nLook at the picture of what used to be carrots, beans and potatoes. I did eat the dorade dish, which was also overcooked.\nAccording to the menu it would be on a bed on spinach, but it ended up on top of some rocket.\n\nJust go elsewhere.', 'Everything was delicious! Very quick service with a very friendly and energetic staff.', 'I had the absolute worst experience at Viale dei Tigli. From the moment we walked in, the staff were incredibly unprofessional and downright rude. It felt like they were only interested in taking our money without providing any form of service. Our waiter seemed annoyed and indifferent to our requests, and the food arrived late and cold.\n\nBut the worst part is that it is clearly a tourist trap. They do everything to cheat with the bill. We found extra charges and dishes we never ordered. When we pointed this out, the waiter became defensive and tried to explain it away with poor excuses. In the end, we had to fight to get the bill corrected, which ruined the entire experience.\n\nI strongly advise against anyone visiting Viale dei Tigli. If you don’t want to feel cheated and poorly treated, find somewhere else to eat.']","[1, 5, 1]",1,2024-06-20 20:34:25.536661,11:40:13
10,ChIJCSWiIiZQqEcRbdj1N13Qrvw,Ristorante Primavera,"Pizza, pasta & grilled steaks at an enduring, family-run dining room with tables in the backyard.",1.0,"Mehringdamm 72, Berlin",52.4901696,13.3859533,4.4,"Monday: 12:00 – 11:30 PM, Tuesday: 12:00 – 11:30 PM, Wednesday: 12:00 – 11:30 PM, Thursday: 12:00 – 11:30 PM, Friday: 12:00 – 11:30 PM, Saturday: 12:00 – 11:30 PM, Sunday: 12:00 – 11:30 PM",1017,"['Great food. Great service. And not too expensive. We could sit in the back garden away from the busy street which was perfect. But be aware, cash only no CC or EC.', ""Very friendly staff and prompt service at once! It was quite crowded in and outside so we gave it a try. In general, food quality didn't meet our expectations but the staff and services were so superb. They offer huge portions"", ""Food was tasty and inexpensive. Service was very good. It was easy to get a table inside, although outside was quite full.\nIt's nice to be able to add a green salad to an Italian meal for a reasonable price... I'd been missing vegetables here in Berlin.""]","[5, 4, 5]",3,2023-10-28 20:34:25.536658,19:59:19
10,ChIJrxqwuVtOqEcR2IHDUoVD0xw,Mutzenbacher,"Warm, comfy operation dishing up wiener schnitzel & other hearty Austrian specialties.",2.0,"Libauer Straße 11, Berlin-Bezirk Friedrichshain-Kreuzberg",52.5085523,13.452672,4.4,"Monday: 5:00 – 11:00 PM, Tuesday: 5:00 – 11:00 PM, Wednesday: 5:00 – 11:00 PM, Thursday: 5:00 – 11:00 PM, Friday: 5:00 – 11:00 PM, Saturday: 12:00 – 11:00 PM, Sunday: 12:00 – 11:00 PM",1388,"['Always a good place for some Austrian specialties like Schnitzel, Knödel, Leberkäs or Kaiserschmarren. The team is very quick and friendly. We really enjoyed our dinner.', 'The place has a great variety of Austrian dishes. I had the Schnitzel, which was fine, but nothing special. Annoyingly, the side wasn’t included in this 20+ euro dish and cost another 4+ euros. I also had the Germ Knödel for dessert, which was very small but still cost €9.5. Overall, I found the price to be way too high for the quality of the food. The waiter who served us however was very friendly and attentive, so that was great.', 'The restaurant has a nice atmosphere and the food is good. The spinach dumplings ""Spinatknödel"" are amazing as well as the desserts. Staff is friendly and always around.']","[5, 4, 5]",4,2024-05-26 20:34:25.536667,21:41:57
11,ChIJIbj6kyFSqEcRYiN5VCT7E2M,Subway,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",2.0,"Badstraße 4, Berlin",52.54971529999999,13.3890817,3.6,"Monday: 10:00 AM – 8:30 PM, Tuesday: 10:00 AM – 8:30 PM, Wednesday: 10:00 AM – 8:30 PM, Thursday: 10:00 AM – 8:30 PM, Friday: 10:00 AM – 8:30 PM, Saturday: 10:00 AM – 8:30 PM, Sunday: 5:30 – 6:00 AM",407,"['The indian manager  lady is so rude , i ordered food and pickup through uber eats.\nI waited at store for more than 30 minutes after the given pickup time .\nI asked how much time she always said two minutes .\nThen the some guys come after me they got their order before.\nWhen i asked her she was so rude .\nIf we are paying and getting this behavior from manager.\n\nNo more subway gesundbrunen', 'I ordered sub from the sub application where it shows the store is open on Sunday for 24 hours ans I place an order they confirmed my order and shows ready also . I tried to call them the number was out of reach i thought they have given wrong number .I went there to pickup but there is no direction for the pickup from the Gesundbrunnen Center as it’s Sunday the Center is closed . I waited there for 30 min searching for the entrance but at end I gave up and went back.', ""Yesterday I paid a visit to this branch, but I regret to say that I am very disappointed. The personnel were very rude and unfriendly. The food was not edible. I don't recommend this Branch. Check out Templofer Hafen branch, you won't regret the experience.""]","[1, 1, 1]",4,2023-11-28 20:34:25.536673,14:26:57
11,ChIJjdxZF8lRqEcREcbD8THB3gk,Vapiano,"Laid-back restaurant featuring made-to-order fresh pasta dishes, along with pizza & salad.",2.0,"Potsdamer Platz 5, Berlin",52.510234,13.3763606,3.4,"Monday: 11:00 AM – 11:00 PM, Tuesday: 11:00 AM – 11:00 PM, Wednesday: 11:00 AM – 11:00 PM, Thursday: 11:00 AM – 11:00 PM, Friday: 11:00 AM – 12:30 AM, Saturday: 11:00 AM – 12:30 AM, Sunday: 11:00 AM – 11:00 PM",5513,"[""My recent experience at this restaurant was extremely disappointing. The food was absolutely terrible. We ordered the chicken Alfredo, and to our shock, it came with a mere six tiny pieces of chicken buried in a sea of bland, flavorless pasta. For a dish that costs 20€, I expected something far more substantial and satisfying. Instead, it felt like we were paying a premium price for a plate of plain pasta with barely any effort put into it. The quality of the food did not even come close to justifying the exorbitant price. I won't be returning and would advise others to avoid this place unless they want to leave hungry and disappointed. Unfortunately no fewer than one star is possible!"", 'Reasonable price and superb atmosphere!  It is the first time I went to a branch of Vapiano. Everything was nicely organised. The taste of the food was also pretty good. The presentation was mouthwatering. I enjoyed their entire system. It was a great experience. If you like pasta/pizza it is a worthy place.', 'As good as it can be. Food was good, portions have big size.\nThe staff was very friendly and helpful.']","[1, 4, 4]",1,2023-10-31 20:34:25.536669,11:07:37
12,ChIJKxVs_jNOqEcR8kvY9WzQuXc,Sabore,"Breakfast plates, meze & grills, plus vegan options, in rustic-chic surrounds or at sidewalk tables.",2.0,"Waldemarstraße 48, Berlin-Bezirk Friedrichshain-Kreuzberg",52.50307780000001,13.420875,4.4,"Monday: 11:30 AM – 5:00 PM, Tuesday: 11:30 AM – 10:00 PM, Wednesday: 11:30 AM – 10:00 PM, Thursday: 11:30 AM – 10:00 PM, Friday: 11:30 AM – 10:00 PM, Saturday: 4:00 – 11:00 PM, Sunday: 11:30 AM – 10:00 PM",686,"['Really nice food and really nice servers! We also had the most delicious rioja with our meal. Highly recommend for lunch or dinner. Good for vegetarians too. Cozy, casual but makes for a special meal with friends or a date night.', 'Sabore by Chef Mario, near Kotti, you can experience the passion for Napolitan cuisine expressed in every dish, from their pizzas, to their pastas, antipasti and desserts\n\nWe were impressed us by the quality, presentation and taste of the pizzas, some of which have been honoured with national and international awards\n\nWe tried 3 of their pizzas, including the award-winning Pizza Liguori - The Legend (19€), Pizza Burrata & Mortadella (19€), and Pizza Diavolo “Sabore” (17€) that came literally in flames!', 'Without a doubt, the best pizza in town! Amazing doe and the highest quality produce for toppings, including the most important ingredient: love (for pizza). Mario is a true Italian ""patrone"" and Maria provides amazing service. 5 stars!']","[5, 5, 5]",5,2024-01-16 20:34:25.536675,22:15:19
13,ChIJXZ4AgcRRqEcRzwjWx_mEBAY,Ishin Mittelstraße,"Japanese restaurant with wood flooring serving sushi, fresh fish & seasonal vegetable-based fare.",2.0,"Mittelstraße 24, Berlin",52.5180204,13.3866199,4.4,"Monday: 11:30 AM – 7:30 PM, Tuesday: 11:30 AM – 7:30 PM, Wednesday: 11:30 AM – 7:30 PM, Thursday: 11:30 AM – 7:30 PM, Friday: 11:30 AM – 7:30 PM, Saturday: 11:30 AM – 7:30 PM, Sunday: Closed",2064,"['My favourite place for sushi. Love the freshness and the texture of the sushi here. The price is incredible good for the quality. Don’t expect chill and relaxing ambience because the place is just for the food. :)', ""One of my top sushi places in Berlin. Best quality for a good price. It's always packed, so it can get quite loud, but other than that I highly recommend it."", 'We went here for a quick lunch and it didn’t disappoint us! I’ve read positive reviews so I had to check it when we were in Berlin. I’ve got rice bowl with tuna belly and uni nigiri, they were both fresh and really good. The service was fast even though the place was packed. Good value for money, I definitely recommend!']","[5, 4, 4]",5,2024-06-17 20:34:25.536689,14:11:26
13,ChIJXaMnx5tPqEcRGOVrSo2iSQ0,leuchtstoff - Kaffeebar und Bakery,Cozy couches & hip music selections in a busy coffee shop known for cinnamon rolls & vegan pastries.,2.0,"Siegfriedstraße 18, Berlin-Bezirk Neukölln",52.4681236,13.4324987,4.5,"Monday: 7:30 AM – 6:00 PM, Tuesday: 7:30 AM – 6:00 PM, Wednesday: 7:30 AM – 6:00 PM, Thursday: 7:30 AM – 6:00 PM, Friday: 7:30 AM – 6:00 PM, Saturday: 9:00 AM – 6:00 PM, Sunday: 9:00 AM – 6:00 PM",656,"['I love this place! They have amazing coffee and great vibes. The food is also nice.\n\nJust a tip though: do not order their cold brew. It’s a massive rip off. it costs five euros and is probably 100ml of coffee in the tiniest glass you’ve ever seen.', 'i have been here many times and the coffee tastes different each time. sometimes great, sometimes not', ""Coffee and croissants were tasty. I can't rate the sandwiches unfortunately: I asked the staff if they could make me a sandwich leaving out one ingredient as i am pregnant. The lady said no, they were too busy...it was 9 o'clock on a Saturday, there were three other customers in the room, two staff members behind the counter doing nothing, chatting away and one guy in the kitchen - very disappointing!""]","[5, 3, 2]",1,2024-02-01 20:34:25.536686,13:01:22
13,ChIJdQvjm8lRqEcRYC8wt77eFlU,Ki-Nova,"Warm, trendy eatery offering creative takes on casual meals featuring health-conscious ingredients.",2.0,"Potsdamer Straße 2, Berlin",52.5095305,13.373121,4.0,"Monday: 12:00 – 8:00 PM, Tuesday: 12:00 – 8:00 PM, Wednesday: 12:00 – 8:00 PM, Thursday: 12:00 – 8:00 PM, Friday: 12:00 – 8:00 PM, Saturday: 12:00 – 8:00 PM, Sunday: 12:00 – 8:00 PM",395,"[""The place looks nice but that is pretty much all good I can say about this place. Burger wasn't tasty at all and looked a bit sad alone one the plate and I guess the patty wasn't even freshly made. The Flammkuchen was just some piece from the freezer quickly heated in the oven. There were some thick carots in the curry dish and they were not proberly cooked and still raw in the middle. The salmon dish was alright. Would not come here again as it wasn't the cheapest place. I expected a lot more."", ""On a Thursday lunchtime it was empty but was nice inside. We ordered 5 tacos (between 5 people). There was a long wait for the food, so long in fact that two of our group  that were booked into a timed museum slot had to get it to go and pay €5 each for reusable boxes (shame we are tourists and leaving today). The food was very tasty and we'll presented (when it did come). 3 tacos pp.\n\nTo improve it I would have liked the option to add a spicy sause or for a spicy sause on the table (and for it to come a bit quicker).\n\nIf there were more than a few people here at a couple of tables, I wonder just how long the wait would be!"", 'Nice vibe, maybe music too loud, waiters are kind. A bit pricy compared to other places in Berlin, however we are in a very touristic place.\n\nThe bathroom is not inside the restaurant.\n\nI took a Duck Burger, I didn’t like the fact that there were also the duck skin in it. Overall it was really tasty.\n\nI went on a Saturday, at 14:30, lot of tables were reserved. Probably it’s better to book in advance.']","[2, 4, 3]",5,2024-05-18 20:34:25.536684,11:52:42
13,ChIJeXSNlclPqEcRFHHyRzSOck0,Le Bon,"Laid-back, cozy restaurant serving brunch & light meals, plus smoothies & cocktails.",2.0,"Boppstraße 1, Berlin-Bezirk Friedrichshain-Kreuzberg",52.49105290000001,13.42062,4.5,"Monday: 10:00 AM – 3:30 PM, Tuesday: 10:00 AM – 3:30 PM, Wednesday: 10:00 AM – 3:30 PM, Thursday: 10:00 AM – 3:30 PM, Friday: 10:00 AM – 3:30 PM, Saturday: 10:00 AM – 3:30 PM, Sunday: 10:00 AM – 3:30 PM",957,"['The Eggs Benedict and Lemon Avocado Toast were absolutely delicious! The flavors were perfectly balanced, and the presentation was spot on. The waffles, though, were the best—crispy on the outside, fluffy on the inside, and simply unforgettable. Plus, they serve you tap water, which is a nice touch. A must-visit spot in Berlin for a great brunch!', 'Amazing eggs Benedict and pancakes. Coffee and OJ were good too. Decent price and cozy bar in a quiet space close to the park. Service was kind and friendly and very quick. Definitely would recommend', 'Great place, i had a very good brunch, the music was really good and the staff very nice for the first time since im in Berlin. Very friendly. I had a delicious moment. Thank you, I’ll definitely come back for something savory this time ☺️']","[5, 4, 5]",2,2023-10-08 20:34:25.536692,23:19:34
13,ChIJk4oU1GBPqEcREXC7OTGXRoM,Masha's Bagels & Delicatessen,Down-to-earth counter-serve with sidewalk seats doling out NYC-style bagels & sandwiches.,,"Bouchéstraße 15, Berlin-Bezirk Treptow-Köpenick",52.4912698,13.4497572,4.5,"Monday: 9:00 AM – 3:00 PM, Tuesday: Closed, Wednesday: Closed, Thursday: 9:00 AM – 3:00 PM, Friday: 9:00 AM – 3:00 PM, Saturday: 9:00 AM – 3:00 PM, Sunday: 10:00 AM – 3:00 PM",285,"[""Lovely place with great bagels (tracing their history from the NYC, as I've found out) and service. The lads got a kitchen that's working up to 3 PM, but they went above and beyond to get a bagel to a hungry man (me) and got me a New York Classic (which was very nice). Apart from Classic, my top 1 choice would be reuben-style sandwich. Coffee is great too, water refills are available, overall - can recommend."", 'The bagels are quite stuffed and filling! I had the breakfast bagel with extra bacon and avocado — mine was delicious. My boyfriend had the chipotle Turkey bagel and although it was packed with Turkey (yay) it was incredibly (!) bland. Nothing chipotle about this chipotle bagel. We would name it plain Turkey bagel 😂', ""Have been thinking for quite a while that there was a serious lack of bagel places in Berlin that were worth going to, and man does this place really fill that void.\n\nThe iced coffee was smooth and velvety and the Reuben Sandwich was bomb. Seriously I've been dreaming about the sandwich since I ate it. The bagels have great crunch/chew as well.\n\n10/10 will be back""]","[5, 4, 5]",1,2023-11-25 20:34:25.536678,20:13:54
13,ChIJlz6DSdNTqEcRBqBYI7e6-SQ,Sam Yuk Gu,"Laid-back eatery preparing traditional Korean BBQ, hot pot & other dishes in hip surrounds.",2.0,"Seestraße 71, Berlin",52.5546939,13.3611505,4.3,"Monday: Closed, Tuesday: 5:00 – 10:00 PM, Wednesday: 5:00 – 10:00 PM, Thursday: 5:00 – 10:00 PM, Friday: 5:00 – 10:00 PM, Saturday: 5:00 – 10:00 PM, Sunday: 5:00 – 10:00 PM",682,"[""Sam Yuk Gu is a fantastic spot for Korean barbecue, offering a variety of options that capture the fun of dining in Korea. The beer is great, and the friendly staff are always ready to help if you're new to Korean barbecue. The interior design is basic, and it can get quite crowded, especially in the evenings and on weekends. Despite that, I love this place and plan to bring many friends to share in the great barbecue experience."", 'We ordered no. 26 and no. 32.  and Korean fried chicken. Not very recommended. Bowls are full with salad. No.32 meat is all „Hackenfleisch“.  Taste is just okay, average in Korean food. Overall deco of the restaurant is quite Berlin style, many German, little Asien people. Maybe better try Korean BBQ. Better to reserve a table before going.', ""We really enjoyed the chicken bowl and the glass noodles, reminded us of a vacation we did a few years ago when we ate something similar. The service was pretty quick and very friendly. It was a bit loud when the ambulance drove past but otherwise it's okay sitting so close to the street.""]","[4, 4, 5]",2,2024-02-22 20:34:25.536681,10:49:35
14,ChIJFeqgHQNSqEcROmf9BQqthag,Meta Restaurant,"Schnitzels, meatballs & cheese spätzle, plus breakfasts, at a classic tavern with outdoor tables.",2.0,"Am Falkplatz 1, Berlin-Bezirk Pankow",52.5458684,13.4061099,4.5,"Monday: 4:00 PM – 12:00 AM, Tuesday: 4:00 PM – 12:00 AM, Wednesday: 4:00 PM – 12:00 AM, Thursday: 4:00 PM – 12:00 AM, Friday: 4:00 PM – 12:00 AM, Saturday: 12:00 PM – 12:00 AM, Sunday: 12:00 PM – 12:00 AM",773,"['Looking for a traditional german place? Close to Mauer park, we found this really nice place with a german family vibe.\nWell served plates and great beer! For sure a tasty schnitzel!', 'Authentic German cuisine. Nice staff and friendly service. I would only wish for them to add a couple of more non meat options on the menu.', ""Had a nice weekday dinner at this place. It was not crowded and is much larger on the inside than I originally thought. I had the kasespatzel and it was really good. It arrived quickly after ordering. The man working was also very nice and helpful to me. Will definitely come back when I'm in the area.""]","[4, 4, 5]",3,2024-01-16 20:34:25.536694,16:18:50
15,ChIJFeqgHQNSqEcROmf9BQqthag,Meta Restaurant,"Schnitzels, meatballs & cheese spätzle, plus breakfasts, at a classic tavern with outdoor tables.",2.0,"Am Falkplatz 1, Berlin-Bezirk Pankow",52.5458684,13.4061099,4.5,"Monday: 4:00 PM – 12:00 AM, Tuesday: 4:00 PM – 12:00 AM, Wednesday: 4:00 PM – 12:00 AM, Thursday: 4:00 PM – 12:00 AM, Friday: 4:00 PM – 12:00 AM, Saturday: 12:00 PM – 12:00 AM, Sunday: 12:00 PM – 12:00 AM",773,"['Looking for a traditional german place? Close to Mauer park, we found this really nice place with a german family vibe.\nWell served plates and great beer! For sure a tasty schnitzel!', 'Authentic German cuisine. Nice staff and friendly service. I would only wish for them to add a couple of more non meat options on the menu.', ""Had a nice weekday dinner at this place. It was not crowded and is much larger on the inside than I originally thought. I had the kasespatzel and it was really good. It arrived quickly after ordering. The man working was also very nice and helpful to me. Will definitely come back when I'm in the area.""]","[4, 4, 5]",2,2024-06-19 20:34:25.536702,12:51:10
15,ChIJbfFqfS9OqEcRHVR6l-CgWvw,Agora Restaurant,"Warm, spacious eatery serving an array of Turkish, Arabian & Greek dishes, with wine & beer.",2.0,"Annenstraße 13, Berlin",52.5095345,13.4120648,4.4,"Monday: Closed, Tuesday: 2:00 PM – 12:00 AM, Wednesday: 2:00 PM – 12:00 AM, Thursday: 2:00 PM – 12:00 AM, Friday: 2:00 PM – 12:00 AM, Saturday: 2:00 PM – 12:00 AM, Sunday: 2:00 PM – 12:00 AM",776,"['super spacious restaurant located in a residential area. loved the atmosphere of families dining together, kids running around and the aroma of food from the kitchen.\n\nwe got the meat platter to share and ordered Tzatziki to cut the meatiness with acid :)', 'Great Turkish restaurant with a wide menu and very good flavours. Friendly service too!', 'Exceptional food, amazing service, very good atmosphere']","[3, 5, 5]",1,2024-05-28 20:34:25.536700,20:18:22
